frame06701, 4.907383918762207
frame18814, 2.0823581218719482
frame15049, 4.509272575378418
frame12706, 2.9435667991638184
frame19596, 2.2823305130004883
frame05681, 4.712062835693359
frame03555, 2.0510149002075195
frame11775, 2.1747231483459473
frame15299, 0.9693801403045654
frame12898, 3.4297218322753906
frame16066, 2.6342720985412598
frame01288, 2.0
frame19479, 2.993878126144409
frame01073, 2.3185367584228516
frame03829, 3.290886163711548
frame03771, 1.1735750436782837
frame12151, 1.9999653100967407
frame05500, 5.901641845703125
frame13958, 4.077637672424316
frame15052, 2.3245081901550293
frame03606, 3.0005717277526855
frame04037, 4.048953533172607
frame00107, 2.970102310180664
frame02408, 5.047494411468506
frame14562, 0.7882328629493713
frame02297, 2.005502700805664
frame02366, 5.797994613647461
frame12576, 4.189229965209961
frame09388, 4.870238304138184
frame11042, 2.999992609024048
frame07170, 5.738376617431641
frame18159, 6.82636833190918
frame10611, 2.9911885261535645
frame08327, 3.062452554702759
frame08863, 2.2367515563964844
frame19457, 2.996615171432495
frame08848, 4.452572822570801
frame13579, 2.0099871158599854
frame02342, 4.378820419311523
frame05483, 5.417601585388184
frame17369, 1.0502986907958984
frame14060, 5.962011814117432
frame07930, 2.04464054107666
frame00645, 3.0404319763183594
frame09415, 2.3968346118927
frame06171, 0.4391827881336212
frame09550, 0.012251624837517738
frame01294, 1.9819262027740479
frame07985, 2.265192985534668
frame12611, 5.972795009613037
frame07716, 6.006165027618408
frame18192, 6.278194427490234
frame11344, 5.05598258972168
frame05100, 5.76505184173584
frame05943, 5.026457786560059
frame16186, 3.5180916786193848
frame04638, 4.160734176635742
frame00135, 2.859072208404541
frame11706, 6.0078606605529785
frame14049, 6.1154584884643555
frame09111, 1.9612345695495605
frame01105, 2.8289246559143066
frame15011, 2.7413101196289062
frame06465, 2.0699939727783203
frame12381, 2.935976028442383
frame15826, 1.1256237030029297
frame09503, 2.992542028427124
frame00030, 3.030026912689209
frame01360, 2.2200210094451904
frame16225, 0.25387221574783325
frame06590, 5.043612480163574
frame06961, 3.019059181213379
frame16701, 2.6511826515197754
frame00306, 2.853200912475586
frame14209, 5.634697437286377
frame00901, 3.769577741622925
frame03903, 5.000321865081787
frame18450, 1.9859282970428467
frame09507, 2.997749090194702
frame03517, 2.9736411571502686
frame10331, 0.23662400245666504
frame00343, 1.6979960203170776
frame07661, 5.001417636871338
frame18417, 2.717280864715576
frame04536, 4.115246295928955
frame13078, 2.6974871158599854
frame19544, 2.3360939025878906
frame15139, 2.1478259563446045
frame10956, 3.982461929321289
frame12549, 1.0003576278686523
frame00765, 4.484735488891602
frame05048, 3.345824718475342
frame01050, 2.050710678100586
frame17378, 2.0022950172424316
frame01231, 5.103228569030762
frame07911, 4.220186233520508
frame13584, 1.9660160541534424
frame01690, 6.3890156745910645
frame03406, 6.797914028167725
frame05694, 5.7893242835998535
frame03749, 6.819258213043213
frame10357, 1.5559184551239014
frame08849, 4.031274318695068
frame15021, 1.1606082916259766
frame16239, 5.785829067230225
frame14472, 2.9963855743408203
frame06149, 2.0001637935638428
frame07535, 5.577112674713135
frame15335, 3.936157464981079
frame08416, 5.09445858001709
frame13601, 2.205359697341919
frame08341, 3.015035390853882
frame02260, 1.874495029449463
frame11734, 6.7426981925964355
frame04302, 5.8586835861206055
frame05994, 2.0314316749572754
frame10883, 2.304182529449463
frame08977, 2.9792401790618896
frame15831, 0.34904396533966064
frame18855, 3.606177806854248
frame01809, 1.9800753593444824
frame07390, 4.920539855957031
frame00338, 1.1525863409042358
frame17230, 4.003408432006836
frame19758, 5.073960304260254
frame16798, 0.5743516683578491
frame14787, 0.9995653629302979
frame16019, 4.6559038162231445
frame14088, 2.8073673248291016
frame04301, 5.89729118347168
frame03595, 3.002995252609253
frame12224, 1.0021871328353882
frame17429, 5.16340446472168
frame11327, 4.421173572540283
frame05356, 3.116250514984131
frame00889, 3.176180839538574
frame17519, 2.6344916820526123
frame12859, 3.794780731201172
frame01002, 5.0492353439331055
frame09423, 2.999992847442627
frame19166, 6.98622989654541
frame04675, 5.271688461303711
frame16118, 1.93442964553833
frame11299, 6.280981063842773
frame15339, 4.001117706298828
frame00819, 1.1742591857910156
frame10085, 3.624791383743286
frame08326, 3.071601629257202
frame11920, 6.532230377197266
frame17458, 5.388002395629883
frame11354, 6.957840442657471
frame04165, 1.1116831302642822
frame15670, 1.5058799982070923
frame01939, 3.0040695667266846
frame08897, 2.8357698917388916
frame03991, 2.935422420501709
frame00745, 6.048397064208984
frame16651, 4.056291103363037
frame03295, 2.5789828300476074
frame03196, 2.999978542327881
frame15221, 1.4913139343261719
frame15629, 1.7472000122070312
frame17691, 3.963794231414795
frame14630, 3.7575109004974365
frame16159, 3.4131288528442383
frame09722, 6.828797817230225
frame04772, 4.149504661560059
frame06440, 4.296996593475342
frame02087, 5.128837585449219
frame11109, 2.614259719848633
frame18577, 6.764912128448486
frame11036, 3.010803461074829
frame05589, 1.9903802871704102
frame08486, 2.8429226875305176
frame04251, 3.5864267349243164
frame18315, 3.002195358276367
frame18944, 5.167880535125732
frame03017, 2.6996843814849854
frame18319, 3.962223768234253
frame01566, 2.9615767002105713
frame12757, 3.823681354522705
frame08449, 4.658324241638184
frame14604, 0.7573462724685669
frame11979, 2.1552205085754395
frame00607, 2.0199990272521973
frame00547, 4.644521236419678
frame01167, 4.000417232513428
frame01102, 2.3848578929901123
frame00373, 1.3349223136901855
frame06034, 2.0173637866973877
frame06831, 0.20616349577903748
frame05396, 1.5608956813812256
frame11592, 5.40203857421875
frame04707, 5.909905433654785
frame00305, 2.85270357131958
frame00312, 2.9005792140960693
frame12383, 2.944270610809326
frame07339, 5.186725616455078
frame09574, 0.10727198421955109
frame10272, 0.014003577642142773
frame00482, 5.423236846923828
frame10967, 2.980184316635132
frame06488, 3.5491766929626465
frame05251, 3.986151933670044
frame18162, 6.934192657470703
frame17506, 2.0355803966522217
frame04206, 1.624800443649292
frame00916, 4.141543388366699
frame17887, 3.0482139587402344
frame15259, 0.9175918102264404
frame16028, 1.7277944087982178
frame01488, 2.7884087562561035
frame07616, 2.0153965950012207
frame17859, 2.410313129425049
frame18991, 4.359519958496094
frame18208, 3.8357322216033936
frame00447, 5.816470146179199
frame01722, 2.0426406860351562
frame10444, 4.459347724914551
frame13313, 6.655200004577637
frame07946, 2.0583815574645996
frame10256, 1.9957937002182007
frame15167, 3.0105862617492676
frame03078, 2.921921730041504
frame13063, 2.7130703926086426
frame06951, 2.856482982635498
frame05128, 5.2811479568481445
frame03059, 3.2516870498657227
frame10944, 2.1392529010772705
frame05815, 3.0009043216705322
frame07862, 6.1708221435546875
frame00982, 5.199944019317627
frame07399, 4.509103775024414
frame01994, 2.7851691246032715
frame01702, 4.080686569213867
frame10362, 2.0076539516448975
frame16530, 0.8054599761962891
frame07348, 5.287768363952637
frame12481, 3.5534496307373047
frame08789, 4.830822467803955
frame04222, 2.086920976638794
frame19595, 2.23264217376709
frame07208, 6.8732099533081055
frame02723, 2.069063663482666
frame19275, 3.239974021911621
frame08812, 1.5859286785125732
frame12390, 4.139710426330566
frame02413, 5.671151161193848
frame19723, 2.103001356124878
frame17053, 3.1095492839813232
frame07694, 5.741884708404541
frame17377, 2.2152862548828125
frame10561, 2.037020683288574
frame18975, 6.825625896453857
frame18568, 5.985989570617676
frame11234, 3.158971071243286
frame10158, 2.987900495529175
frame01822, 1.7845243215560913
frame05489, 4.784634590148926
frame08046, 5.039635181427002
frame08763, 5.832220077514648
frame11980, 2.156921863555908
frame14477, 2.999448776245117
frame13133, 5.519178867340088
frame00789, 2.2499637603759766
frame13878, 6.369083404541016
frame14144, 2.0680623054504395
frame17009, 1.9762773513793945
frame13723, 6.0709075927734375
frame05910, 6.127445220947266
frame14389, 4.311361312866211
frame10348, 1.0251693725585938
frame19368, 5.888351917266846
frame09872, 0.2023506611585617
frame15361, 1.523434042930603
frame08399, 5.16404390335083
frame17748, 5.913423538208008
frame02850, 5.519265174865723
frame04260, 4.214780807495117
